Handle,ObjType,TextString,Layer,TextHeight
BD8E87,DBText,"30.0",P-TEMP-BLUE,9.996146199999972
BD8E89,DBText,"50.7",P-TEMP-BLUE,9.996146199999972
BD996D,DBText,"59",T-TIE-T,9.996146199999973
BD9DD7,DBText,"99.8",L-BD,11.995375439999972
BD9DD8,DBText,"122.3",L-BD,11.995375439999972
BD9DD9,DBText,"111.7",L-BD,11.995375439999972
BD9DDA,DBText,"131.7",L-BD,11.995375439999972
BD9DE0,MText,"W/C 103/13-11 (HZ)",L-BD,9.996146199999973
BD9DE1,MText,"W/C 103/12-11(HZ)",L-BD,9.996146199999973
BD9DE2,MText,"W/C 103/5-11 (HZ)",L-BD,9.996146199999973
BD9DE3,MText,"\pxr0.72859;W/C 4-11 (HZ)",L-BD,9.996146199999973
BD9DE4,MText,"W/C 16-8 (HZ)",L-BD,9.996146199999973
BD9DE5,MText,"W/C 9-8 (HZ)",L-BD,9.996146199999973
BD9DE6,MText,"W/C 8-8 (HZ)",L-BD,9.996146199999973
BD9DE7,MText,"W/C 1-8 (HZ)",L-BD,9.996146199999973
BD9DF1,DBText,"7.5",L-BD,11.995375439999972
BDAE95,MText,"100m Buffer",P-BUFFER-T,9.996146199999973
BDAED8,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.996146199999966
BDB0C0,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Temporary\PShrubby Swamp}",WETLAND-T,9.996146199999973
BDCC92,MText,"30m Buffer",P-BUFFER-T,9.996146199999973
BDF1AE,MText,"RGE. 6",D-TXT,13.999999999999973
BDF1B0,MText,"RGE. 5",D-TXT,13.999999999999973
BDF1B1,MText,"RGE. 6",D-TXT,13.999999999999973
BDF1B2,MText,"RGE. 5",D-TXT,13.999999999999973
BE1774,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Coniferous\PSwamp}",WETLAND-T,9.996146199999973
BE6B28,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Temporary\PShrubby Swamp}",WETLAND-T,9.996146199999973
BE893A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.996146199999968
BED6F4,MText,"16.32 (Tie) 114°39'30''",L-BD1,9.99614619999998
BFD607,DBText,"A1",Z-DRILL-POINT,1.999999999999999
BFD608,DBText,"A2",Z-DRILL-POINT,1.999999999999999
BFD609,DBText,"A3",Z-DRILL-POINT,1.999999999999999
BFD60A,DBText,"B1",Z-DRILL-POINT,1.999999999999999
BFD60B,DBText,"B2",Z-DRILL-POINT,1.999999999999999
BFD60C,DBText,"B3",Z-DRILL-POINT,1.999999999999999
BFD60D,DBText,"C1",Z-DRILL-POINT,1.999999999999999
BFD60E,DBText,"C2",Z-DRILL-POINT,1.999999999999999
BFD60F,DBText,"C3",Z-DRILL-POINT,1.999999999999999
BFD610,DBText,"D1",Z-DRILL-POINT,1.999999999999999
BFD611,DBText,"D2",Z-DRILL-POINT,1.999999999999999
BFD612,DBText,"D3",Z-DRILL-POINT,1.999999999999999
BFD613,DBText,"E1",Z-DRILL-POINT,1.999999999999999
BFD614,DBText,"E2",Z-DRILL-POINT,1.999999999999999
BFD615,DBText,"E3",Z-DRILL-POINT,1.999999999999999
BFD616,DBText,"F1",Z-DRILL-POINT,1.999999999999999
BFD617,DBText,"F2",Z-DRILL-POINT,1.999999999999999
BFD618,DBText,"F3",Z-DRILL-POINT,1.999999999999999
BFD619,DBText,"G1",Z-DRILL-POINT,1.999999999999999
BFD61A,DBText,"G2",Z-DRILL-POINT,1.999999999999999
BFD61B,DBText,"G3",Z-DRILL-POINT,1.999999999999999
BFD61C,DBText,"H1",Z-DRILL-POINT,1.999999999999999
BFD61D,DBText,"H2",Z-DRILL-POINT,1.999999999999999
BFD61E,DBText,"H3",Z-DRILL-POINT,1.999999999999999
BFDB8E,MText,"RGE. 6",D-TXT,41.999999999999915
BFDB8F,MText,"RGE. 5",D-TXT,41.999999999999915
BFDD38,MText,"\pxqc;Nuvista\P102/13-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD39,MText,"\pxqc;Nuvista\P14-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD3A,MText,"\pxqc;Nuvista\P102/10-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD3B,MText,"\pxqc;Nuvista\P10-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD3C,MText,"\pxqc;Nuvista\P16-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD3D,MText,"\pxqc;Nuvista\P13-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD3E,MText,"\pxqc;CNRL\P12-11",AS-DRILL-T,29.98843859999999
BFDD3F,MText,"\pxqc;CNRL \P13-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD40,MText,"\pxqc;CNRL \P102/13-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD41,MText,"\pxqc;CNRL \P12-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD42,MText,"\pxqc;CNRL \P102/12-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD43,MText,"\pxqc;CNRL \P5-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD44,MText,"\pxqc;CNRL \P102/12-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD45,MText,"\pxqc;CNRL \P102/5-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD46,MText,"\pxqc;CNRL \P102/12-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD48,MText,"\pxqc;CNRL \P102/4-9 (HZ)",AS-DRILL-T,29.98843859999999
BFDD49,MText,"\pxqc;Nuvista\P5-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4A,MText,"\pxqc;Nuvista\P102/5-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4B,MText,"\pxqc;Nuvista\P1-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4C,MText,"\pxqc;Nuvista\P102/8-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4D,MText,"\pxqc;Nuvista\P102/5-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4E,MText,"\pxqc;Nuvista\P5-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDD4F,MText,"\pxqc;Nuvista\P102/7-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDD50,MText,"\pxqc;CNRL\P12-12 (DD)",AS-DRILL-T,29.98843859999999
BFDD53,MText,"\pxqc;Nuvista\P7-6 (HZ)",AS-DRILL-T,29.98843859999999
BFDD65,MText,"\pxqc;Nuvista\P2-1 (HZ)",AS-DRILL-T,29.98843859999999
BFDD98,MText,"RGE. 6",D-TXT,41.999999999999915
BFDD99,MText,"RGE. 5",D-TXT,41.999999999999915
BFDF42,MText,"\pxqc;Nuvista\P102/13-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDF43,MText,"\pxqc;Nuvista\P14-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDF44,MText,"\pxqc;Nuvista\P102/10-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDF45,MText,"\pxqc;Nuvista\P10-11 (HZ)",AS-DRILL-T,29.98843859999999
BFDF57,MText,"\pxqc;Nuvista\P102/5-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDF58,MText,"\pxqc;Nuvista\P5-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDF59,MText,"\pxqc;Nuvista\P102/7-12 (HZ)",AS-DRILL-T,29.98843859999999
BFDF5B,MText,"\pxqc;Nuvista\P13-7 (HZ)",AS-DRILL-T,29.98843859999999
BFDF5C,MText,"\pxqc;Nuvista\P8-6 (HZ)",AS-DRILL-T,29.98843859999999
BFDF5D,MText,"\pxqc;Nuvista\P7-6 (HZ)",AS-DRILL-T,29.98843859999999
BFDF61,MText,"\pxqc;Nuvista\P9-6 (HZ)",AS-DRILL-T,29.98843859999999
BFDF62,MText,"\pxqc;Nuvista\P14-7 (DD)\P(Abd.)",AS-DRILL-T,29.98843859999999
BFDF63,MText,"\pxqc;Nuvista\P15-7 (HZ)",AS-DRILL-T,29.98843859999999
BFDF64,MText,"\pxqc;Nuvista\P16-7 (HZ)",AS-DRILL-T,29.98843859999999
BFDF65,MText,"\pxqc;Nuvista\P13-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF66,MText,"\pxqc;Nuvista\P14-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF67,MText,"\pxqc;Nuvista\P102/14-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF68,MText,"\pxqc;Nuvista\P103/14-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF69,MText,"\pxqc;Nuvista\P103/15-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF6A,MText,"\pxqc;Nuvista\P10215-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF6B,MText,"\pxqc;Nuvista\P104/15-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF6C,MText,"\pxqc;Nuvista\P16-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF6D,MText,"\pxqc;Nuvista\P102/16-8 (HZ)",AS-DRILL-T,29.98843859999999
BFDF6E,MText,"\pxqc;Nuvista\P103/16-8 (HZ)",AS-DRILL-T,29.98843859999999
BFE02C,MText,"\pxqc;Nuvista\P8-6 (HZ)",AS-DRILL-T,29.98843859999999
BFE035,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,47.98150175999999
BFE03F,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,47.98150175999999
BFE317,MText,"\pxqc;DRILL PLAN 'A'\P{\H0.7x;SCALE 1:15000}",DETAIL-T,59.9768772
BFE673,MText,"\pxqc;DRILL PLAN 'B'\P{\H0.7x;SCALE 1:15000}",DETAIL-T,59.9768772
BFF0E8,MText,"\pxqc;Nuvista\P5-12 (HZ)",AS-DRILL-T,9.996046238537996
BFF0E9,MText,"\pxqc;Nuvista\P102/7-12 (HZ)",AS-DRILL-T,9.996046238537996
BFF46D,MText,"\pxqc;Nuvista\P102/8-11 (HZ)",AS-DRILL-T,9.996146199999998
BFF46E,MText,"\pxqc;Nuvista\P102/5-12 (HZ)",AS-DRILL-T,9.996146199999998
BFF46F,MText,"\pxqc;Nuvista\P5-12 (HZ)",AS-DRILL-T,9.996146199999998
BFF470,MText,"\pxqc;Nuvista\P102/7-12 (HZ)",AS-DRILL-T,9.996146199999998
BFF482,MText,"\pxqc;Nuvista\P102/13-11 (HZ)",AS-DRILL-T,9.996146199999998
BFF483,MText,"\pxqc;Nuvista\P14-11 (HZ)",AS-DRILL-T,9.996146199999998
BFF484,MText,"\pxqc;Nuvista\P102/10-11 (HZ)",AS-DRILL-T,9.996146199999998
BFF485,MText,"\pxqc;Nuvista\P10-11 (HZ)",AS-DRILL-T,9.996146199999998
BFF77C,DBText,"7.5",L-BD,11.995375439999972
BFF9E9,MText,"7.5",L-BD,11.995375439999972
BFF9EA,MText,"7.5",L-BD,11.995375439999972
C00628,MText,"\pxqc;ICP",0,9.996146199999998
C0062A,MText,"\pxqc;ICP",0,9.996146199999998
C0062C,MText,"\pxqc;ICP",0,9.996146199999998
C0062E,MText,"\pxqc;ICP",0,9.996146199999998
C01532,MText,"7.5",L-BD,11.995375439999972
C05AF9,DBText,"257.08",L-BD1,9.996146199999998
C05AFA,DBText,"353°54'45"",L-BD1,9.996146199999998
C05AFB,DBText,"116.05",L-BD1,9.996146199999998
C05AFF,DBText,"112.57",L-BD1,9.996146199999998
C05B00,DBText,"322°32'15"",L-BD1,9.996146199999998
C05B01,DBText,"90.94",L-BD1,9.996146199999998
C05B02,DBText,"4°24'50"",L-BD1,9.996146199999998
C05B07,DBText,"101.71",L-BD1,9.996146199999998
C05B08,DBText,"32°23'25"",L-BD1,9.996146199999998
C05B09,DBText,"109.14",L-BD1,9.996146199999998
C05B0A,DBText,"352°01'55"",L-BD1,9.996146199999998
C05B0D,DBText,"150.92",L-BD1,9.996146199999998
C05B0E,DBText,"352°01'55"",L-BD1,9.996146199999998
C05D85,MText,"\pxqc;SEE \PDETAIL\P'A'",L-DETAIL-T,15.993833919999998
C05E2B,DBText,"99.05",L-BD1,9.996146199999998
C05E2C,DBText,"32'",L-BD1,9.996146199999998
C05E39,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Wooded Deciduous\PSwamp}",WETLAND-T,9.996146199999973
C05E43,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Break Line}",T-TEXT,9.996146199999966
C05E4F,DBText,"116.05",L-BD1,9.996146199999998
C05E50,DBText,"15"",L-BD1,9.996146199999998
C05E51,DBText,"112.57",L-BD1,9.996146199999998
C05E52,DBText,"322°",L-BD1,9.996146199999998
C05E74,MText,"322°32'15"",L-BD1,9.996146199999998
C06023,MText,"\pxqc;SEE \PDETAIL\P'B'",L-DETAIL-T,15.993833919999998
C0602D,MText,"\pxqc;SEE \PDETAIL\P'C'",L-DETAIL-T,15.993833919999998
C060CC,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draws (2)}",T-WATER-T,9.996146199999966
C06100,MText,"\pxqc;DETAIL 'A'\P{\H0.7x;SCALE 1:2000}",DETAIL-T,19.992292399999997
C06197,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.996146199999968
C06199,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.996146199999968
C061A8,DBText,"90.94",L-BD1,9.996146199999998
C061A9,DBText,"4°",L-BD1,9.996146199999998
C061AA,DBText,"56.02",L-BD1,9.996146199999998
C061AB,DBText,"24'",L-BD1,9.996146199999998
C061AC,DBText,"4.20",L-BD1,9.996146199999998
C061AD,DBText,"50"",L-BD1,9.996146199999998
C061AE,DBText,"101.71",L-BD1,9.996146199999998
C061AF,DBText,"32°23'25"",L-BD1,9.996146199999998
C061B8,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C061C2,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C063AB,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Cutblock}",T-TEXT,9.996146199999966
C063DC,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C063E4,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C06440,MText,"\pxqc;DETAIL 'B'\P{\H0.7x;SCALE 1:2000}",DETAIL-T,19.992292399999997
C06604,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;50cm Spruce, 30cm Scattered Birch}",T-BUSH-T,9.996146199999968
C06611,DBText,"109.14",L-BD1,9.996146199999998
C06612,DBText,"55"",L-BD1,9.996146199999998
C06613,DBText,"50.35",L-BD1,9.996146199999998
C06615,MText,"01'",L-BD1,9.996146199999998
C06640,DBText,"150.92",L-BD1,9.996146199999998
C06641,DBText,"352°",L-BD1,9.996146199999998
C066AF,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C066B7,MText,"{\fArial Narrow|b0|i1|c0|p34;20}",T-TIE-T,9.996146199999998
C066E0,MText,"\pxqc;DETAIL 'C'\P{\H0.7x;SCALE 1:2000}",DETAIL-T,19.992292399999997
C06C75,MText,"\pxqc;PAD SITE DETAIL\P{\H0.7x;SCALE 1:2000}",DETAIL-T,19.992292399999997
C06C7F,DBText,"150.92",L-BD1,9.996146199999998
C06C80,DBText,"352°01'55"",L-BD1,9.996146199999998
C071E7,DBText,"39.8",P-TEMP-BLUE,9.996146199999998
C071E9,DBText,"30.0",P-TEMP-BLUE,9.996146199999998
C071EB,DBText,"79.0",P-TEMP-BLUE,9.996146199999998
C071ED,DBText,"60.2",P-TEMP-BLUE,9.996146199999998
C071EF,DBText,"70.0",P-TEMP-BLUE,9.996146199999998
C071F1,DBText,"79.0",P-TEMP-BLUE,9.996146199999998
C07E08,DBText,"Wooded",WETLAND-T,9.996146199999973
C07E09,DBText,"Deciduous",WETLAND-T,9.996146199999973
C07E0A,DBText,"Swamp",WETLAND-T,9.996146199999973
C07E13,MText,"30m Buffer",P-BUFFER-T,9.996146199999973
C07E1B,MText,"100m Buffer",P-BUFFER-T,9.996146199999973
C0BC51,DBText,"140°19'10"",L-BD,9.9961462
C0BC52,DBText,"815.83 (Tie)",L-BD,9.9961462
C0BC5B,DBText,"140°19'10"",L-BD,9.9961462
C0BC5C,DBText,"815.83 (Tie)",L-BD,9.9961462
