Handle,ObjType,TextString,Layer,TextHeight
BD1EFC,MText,"778.05",T-TIE-T,7.5
BD1EFD,MText,"777.65",T-TIE-T,7.5
BD1EFE,MText,"779.84",T-TIE-T,7.5
BD1EFF,MText,"781.79",T-TIE-T,7.5
BD1F00,MText,"782.77",T-TIE-T,7.5
BD1F02,MText,"781.25",T-TIE-T,7.5
BD1F03,MText,"781.04",T-TIE-T,7.5
BD1F04,MText,"780.82",T-TIE-T,7.5
BD1F05,MText,"780.60",T-TIE-T,7.5
BD1F06,MText,"779.45",T-TIE-T,7.5
BD1F07,MText,"779.07",T-TIE-T,7.5
BD1F08,MText,"778.53",T-TIE-T,7.5
BD1F09,MText,"778.36",T-TIE-T,7.5
BD1F0A,MText,"778.37",T-TIE-T,7.5
BD1F0B,MText,"777.99",T-TIE-T,7.5
BD1F0C,MText,"779.18",T-TIE-T,7.5
BD1F0D,MText,"781.40",T-TIE-T,7.5
BD1F0E,MText,"782.38",T-TIE-T,7.5
BD1F0F,MText,"778.76",T-TIE-T,7.5
BD1F10,MText,"781.55",T-TIE-T,7.5
BD1F11,MText,"781.35",T-TIE-T,7.5
BD1F12,MText,"781.13",T-TIE-T,7.5
BD1F13,MText,"780.15",T-TIE-T,7.5
BD1F14,MText,"779.60",T-TIE-T,7.5
BD1F15,MText,"779.21",T-TIE-T,7.5
BD1F16,MText,"778.73",T-TIE-T,7.5
BD1F17,MText,"778.49",T-TIE-T,7.5
BD1F18,MText,"778.38",T-TIE-T,7.5
BD1F19,MText,"778.18",T-TIE-T,7.5
BD1F1A,MText,"777.57",T-TIE-T,7.5
BD1F1B,MText,"780.02",T-TIE-T,7.5
BD1F1C,MText,"781.57",T-TIE-T,7.5
BD1F1D,MText,"779.32",T-TIE-T,7.5
BD1F1E,MText,"781.94",T-TIE-T,7.5
BD1F1F,MText,"781.46",T-TIE-T,7.5
BD1F20,MText,"781.25",T-TIE-T,7.5
BD1F21,MText,"781.14",T-TIE-T,7.5
BD1F22,MText,"780.28",T-TIE-T,7.5
BD1F23,MText,"779.81",T-TIE-T,7.5
BD1F24,MText,"779.27",T-TIE-T,7.5
BD1F25,MText,"778.85",T-TIE-T,7.5
BD1F26,MText,"778.35",T-TIE-T,7.5
BD1F27,MText,"778.10",T-TIE-T,7.5
BD1F28,MText,"777.93",T-TIE-T,7.5
BD1F29,MText,"777.82",T-TIE-T,7.5
BD1F2A,MText,"777.62",T-TIE-T,7.5
BD1F2B,MText,"779.43",T-TIE-T,7.5
BD1F2C,MText,"780.83",T-TIE-T,7.5
BD1F2D,MText,"778.57",T-TIE-T,7.5
BD1F2E,MText,"777.78",T-TIE-T,7.5
BD1F2F,MText,"781.98",T-TIE-T,7.5
BD1F30,MText,"781.65",T-TIE-T,7.5
BD1F31,MText,"781.35",T-TIE-T,7.5
BD1F34,MText,"780.31",T-TIE-T,7.5
BD1F35,MText,"779.92",T-TIE-T,7.5
BD1F36,MText,"779.26",T-TIE-T,7.5
BD1F37,MText,"778.97",T-TIE-T,7.5
BD1F38,MText,"778.49",T-TIE-T,7.5
BD1F39,MText,"778.21",T-TIE-T,7.5
BD1F3A,MText,"778.07",T-TIE-T,7.5
BD1F3B,MText,"777.82",T-TIE-T,7.5
BD1F3C,MText,"777.68",T-TIE-T,7.5
BD1F3D,MText,"777.65",T-TIE-T,7.5
BD1F3E,MText,"779.64",T-TIE-T,7.5
BD1F3F,MText,"779.52",T-TIE-T,7.5
BD1F40,MText,"777.94",T-TIE-T,7.5
BD1F41,MText,"777.97",T-TIE-T,7.5
BD1F42,MText,"782.20",T-TIE-T,7.5
BD1F43,MText,"781.85",T-TIE-T,7.5
BD1F44,MText,"781.43",T-TIE-T,7.5
BD1F45,MText,"781.15",T-TIE-T,7.5
BD1F46,MText,"780.95",T-TIE-T,7.5
BD1F47,MText,"780.05",T-TIE-T,7.5
BD1F48,MText,"779.50",T-TIE-T,7.5
BD1F49,MText,"779.17",T-TIE-T,7.5
BD1F4A,MText,"778.83",T-TIE-T,7.5
BD1F4B,MText,"778.53",T-TIE-T,7.5
BD1F4C,MText,"778.20",T-TIE-T,7.5
BD1F4D,MText,"777.86",T-TIE-T,7.5
BD1F4E,MText,"777.69",T-TIE-T,7.5
BD1F4F,MText,"777.55",T-TIE-T,7.5
BD1F50,MText,"777.69",T-TIE-T,7.5
BD1F51,MText,"779.76",T-TIE-T,7.5
BD1F52,MText,"777.64",T-TIE-T,7.5
BD1F53,MText,"777.84",T-TIE-T,7.5
BD1F54,MText,"782.54",T-TIE-T,7.5
BD1F55,MText,"782.07",T-TIE-T,7.5
BD1F56,MText,"781.62",T-TIE-T,7.5
BD1F57,MText,"781.26",T-TIE-T,7.5
BD1F59,MText,"780.06",T-TIE-T,7.5
BD1F5A,MText,"779.70",T-TIE-T,7.5
BD1F5B,MText,"779.33",T-TIE-T,7.5
BD1F5C,MText,"778.95",T-TIE-T,7.5
BD1F5D,MText,"778.78",T-TIE-T,7.5
BD1F5E,MText,"778.49",T-TIE-T,7.5
BD1F5F,MText,"778.00",T-TIE-T,7.5
BD1F60,MText,"777.90",T-TIE-T,7.5
BD1F61,MText,"777.81",T-TIE-T,7.5
BD1F62,MText,"777.74",T-TIE-T,7.5
BD1F63,MText,"778.22",T-TIE-T,7.5
BD1F64,MText,"779.37",T-TIE-T,7.5
BD1F65,MText,"777.63",T-TIE-T,7.5
BD1F66,MText,"782.98",T-TIE-T,7.5
BD1F67,MText,"782.32",T-TIE-T,7.5
BD1F68,MText,"781.76",T-TIE-T,7.5
BD1F69,MText,"781.54",T-TIE-T,7.5
BD1F6B,MText,"780.27",T-TIE-T,7.5
BD1F6C,MText,"779.85",T-TIE-T,7.5
BD1F6D,MText,"779.56",T-TIE-T,7.5
BD1F6E,MText,"779.21",T-TIE-T,7.5
BD1F6F,MText,"778.93",T-TIE-T,7.5
BD1F70,MText,"778.50",T-TIE-T,7.5
BD1F71,MText,"778.30",T-TIE-T,7.5
BD1F72,MText,"778.05",T-TIE-T,7.5
BD1F73,MText,"779.84",T-TIE-T,7.5
BD1F74,MText,"779.22",T-TIE-T,7.5
BD1F75,MText,"777.72",T-TIE-T,7.5
BD1F76,MText,"779.63",T-TIE-T,7.5
BD1F77,MText,"777.64",T-TIE-T,7.5
BD1F78,MText,"777.32",T-TIE-T,7.5
BD1F79,MText,"783.34",T-TIE-T,7.5
BD1F7A,MText,"782.73",T-TIE-T,7.5
