Handle,ObjType,TextString,Layer,TextHeight
AF6681,DBText,"Theoretic Government Road Allowance",L-ROAD-T,9.994730499999804
AF6682,DBText,"Theoretic Government Road Allowance",L-ROAD-T,9.994730499999804
AF6684,DBText,"Theoretic Government Road Allowance",L-ROAD-T,9.994730499999804
AF6688,DBText,"Theoretic Government Road Allowance (Correction Line)",L-ROAD-T,9.994730499999804
AF6689,DBText,"Theoretic Government Road Allowance (Correction Line)",L-ROAD-T,9.994730499999804
AF668B,DBText,"Theoretic Government Road Allowance (Correction Line)",L-ROAD-T,9.994730499999804
AF6D7D,MText,"L.S. 1",L-SECTION-LSD,9.994730499999818
AF6D7E,MText,"\pxqr;L.S. 2",L-SECTION-LSD,9.994730499999818
AF6D80,MText,"L.S. 8",L-SECTION-LSD,9.994730499999818
AF6D81,MText,"\pxqr;L.S. 7",L-SECTION-LSD,9.994730499999818
AF6D83,MText,"\pxql;L.S. 3",L-SECTION-LSD,9.994730499999818
AF6D85,MText,"\pxqr;L.S. 4",L-SECTION-LSD,9.994730499999818
AF6D87,MText,"\pxql;L.S. 6",L-SECTION-LSD,9.994730499999818
AF6D89,MText,"\pxqr;L.S. 5",L-SECTION-LSD,9.994730499999818
AF6D8B,MText,"L.S. 1",L-SECTION-LSD,9.994730499999818
AF6D8C,MText,"\pxqr;L.S. 2",L-SECTION-LSD,9.994730499999818
AF6D8E,MText,"L.S. 8",L-SECTION-LSD,9.994730499999818
AF6D8F,MText,"\pxqr;L.S. 7",L-SECTION-LSD,9.994730499999818
AF6D91,MText,"\pxql;L.S. 3",L-SECTION-LSD,9.994730499999818
AF6D93,MText,"\pxqr;L.S. 4",L-SECTION-LSD,9.994730499999818
AF6D95,MText,"\pxql;L.S. 6",L-SECTION-LSD,9.994730499999818
AF6D97,MText,"\pxqr;L.S. 5",L-SECTION-LSD,9.994730499999818
AF6D99,MText,"L.S. 1",L-SECTION-LSD,9.994730499999818
AF6D9A,MText,"\pxqr;L.S. 2",L-SECTION-LSD,9.994730499999818
AF6D9C,MText,"L.S. 8",L-SECTION-LSD,9.994730499999818
AF6D9D,MText,"\pxqr;L.S. 7",L-SECTION-LSD,9.994730499999818
AF6D9F,MText,"\pxql;L.S. 9",L-SECTION-LSD,9.994730499999818
AF6DA1,MText,"\pxqr;L.S. 10",L-SECTION-LSD,9.994730499999818
AF6DA3,MText,"\pxql;L.S. 16",L-SECTION-LSD,9.994730499999818
AF6DA5,MText,"\pxqr;L.S. 15",L-SECTION-LSD,9.994730499999818
AF6FC4,MText,"RGE. 18",D-TXT,13.992622699999819
AF6FC5,MText,"RGE. 17",D-TXT,13.992622699999819
AF6FC6,MText,"TWP. 62",D-TXT,13.992622699999819
AF6FC7,MText,"TWP. 63",D-TXT,13.992622699999819
AF6FC8,MText,"TWP. 62",D-TXT,13.992622699999819
AF6FC9,MText,"TWP. 63",D-TXT,13.992622699999819
AF6FCA,MText,"TWP. 62",D-TXT,13.992622699999819
AF6FCB,MText,"TWP. 63",D-TXT,13.992622699999819
AF6FCC,MText,"TWP. 62",D-TXT,13.992622699999819
AF6FCD,MText,"TWP. 63",D-TXT,13.992622699999819
AF6FCE,MText,"TWP. 62",D-TXT,13.992622699999819
AF6FCF,MText,"TWP. 63",D-TXT,13.992622699999819
AF9054,DBText,"365.68",L-BD,9.994730499999822
AF9055,DBText,"0°11'00''",L-BD,9.994730499999822
AF905A,DBText,"204.20",L-BD,9.994730499999822
AF905B,DBText,"90°00'00''",L-BD,9.994730499999822
AF905E,DBText,"257.29",L-BD,9.994730499999822
AF905F,DBText,"95°01'05''",L-BD,9.994730499999822
AF9064,DBText,"168.67",L-BD,9.994730499999822
AF9065,DBText,"95°49'30''",L-BD,9.994730499999822
AF9066,DBText,"120.03",L-BD,9.994730499999822
AF9067,DBText,"94°45'40''",L-BD,9.994730499999822
AF9068,DBText,"181.13",L-BD,9.994730499999822
AF9069,DBText,"90°31'05''",L-BD,9.994730499999822
AF906C,DBText,"129.18",L-BD,9.994730499999822
AF906D,DBText,"89°20'05''",L-BD,9.994730499999822
AF906E,DBText,"230.49",L-BD,9.994730499999822
AF906F,DBText,"88°28'15''",L-BD,9.994730499999822
AF9070,DBText,"111.62",L-BD,9.994730499999822
AF9071,DBText,"89°45'35''",L-BD,9.994730499999822
AF94B2,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
AF94B4,MText,"Theor. N.E.1/4 \PSec. 35-62-18-W.5M.",C-SYMBOL,19.989460999999643
AF94B5,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
AF94B7,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
AF94B9,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
AF94BB,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
AF94BD,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,15.991568799999731
