Handle,ObjType,TextString,Layer,TextHeight
BE1B81,MText,"90.0",L-BD,11.994952919999983
BE1EBC,MText,"101.6",L-BD,11.994952919999983
BE2111,MText,"W/C 16-22 (HZ)",L-BD,9.995794099999983
BE3D90,MText,"100m",AUX-BUFFER,9.995794099999982
BE57F0,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Temporary Graminoid Marsh}",WETLAND-T,9.999999999999996
BE57F2,MText,"{\fArial Narrow|b0|i1|c0|p34;Wetland}",WETLAND-T,9.999999999999996
BE59A0,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Seasonal Graminoid Marsh}",WETLAND-T,9.999999999999996
BE59A2,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Seasonal Graminoid Marsh}",WETLAND-T,9.999999999999996
BE5CF6,DBText,"195",T-TIE-T,9.995794099999998
BE5D7A,MText,"{\fArial Narrow|b0|i1|c0|p34;Wetland}",WETLAND-T,9.999999999999996
BE5D7B,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE5D7D,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE5D7F,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE5D82,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE5D84,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE5D87,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Beaver Flood}",T-WATER-T,9.999999999999979
BE81A1,MText,"\pxqc;232°41'10'' 4.00",L-BD,9.995794099999983
BE945B,DBText,"176",T-TIE-T,9.9957941
BEBDE3,MText,"\pxqc,t3;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.9957941
BEBE15,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent\PWatercourse}",T-WATER-T,9.999999999999979
BEF331,MText,"257°12'25'' 328.55",L-BD,9.995794099999992
