Handle,ObjType,TextString,Layer,TextHeight
B08B35,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08DD2,MText,"Twp. 60",D-TXT,55.96916583999974
B08DD3,MText,"Twp. 61",D-TXT,55.96916583999974
B08E07,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B08E08,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B08E0A,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B08E0F,MText,"\pxqc;HWN Energy\P102/16-16",ABADATA-DRILL-T,39.99999999999974
B08E13,MText,"\pxqc;Sprocket\P16-16",DRILL-T,39.99999999999974
B08E16,MText,"\pxqc;Sprocket\P14-16",ABADATA-DRILL-T,39.99999999999974
B08E1B,MText,"\pxqc;Sprocket\P9-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B08E1F,MText,"\pxqc;Sprocket\P10-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B08E28,MText,"\pxqc;Paramount\P102/3-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B08E2C,MText,"\pxqc;Sprocket\P102/5-15 (DD)",DRILL-T,39.99999999999974
B08E2E,MText,"\pxqc;HWN\P1-9",DRILL-T,39.99999999999974
B08E44,MText,"\pxqc;16-9 (Abd.)",DRILL-T,39.99999999999974
B08E48,MText,"\pxqc;Sprocket\P9-9 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B08E4A,MText,"\pxqc;10-4\P (Abd.)",DRILL-T,39.99999999999974
B08E55,MText,"\pxqc,t5;HWN\P5-4 (HZ)",DRILL-T,39.99999999999974
B08ECA,DBText,"2977.5",L-BD,39.97797559999976
B08ECB,DBText,"1027.4",L-BD,39.97797559999976
B08ECE,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B08ED4,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08EDC,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08F27,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B08F29,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B08F2A,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08F44,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B08F45,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08F5F,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B08F60,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B08FB4,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B09230,MText,"Twp. 60",D-TXT,55.96916583999974
B09231,MText,"Twp. 61",D-TXT,55.96916583999974
B0924D,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B0924E,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B0924F,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B09254,MText,"\pxqc;HWN Energy\P102/16-16",ABADATA-DRILL-T,39.99999999999974
B09258,MText,"\pxqc;Sprocket\P16-16",DRILL-T,39.99999999999974
B0925B,MText,"\pxqc;Sprocket\P14-16",ABADATA-DRILL-T,39.99999999999974
B09260,MText,"\pxqc;Sprocket\P9-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B09264,MText,"\pxqc;Sprocket\P10-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B09269,MText,"\pxqc;Paramount\P102/3-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B0926D,MText,"\pxqc;Sprocket\P102/5-15 (DD)",DRILL-T,39.99999999999974
B0926F,MText,"\pxqc;HWN\P1-9",DRILL-T,39.99999999999974
B0927A,MText,"\pxqc;16-9 (Abd.)",DRILL-T,39.99999999999974
B0927E,MText,"\pxqc;Sprocket\P9-9 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B09289,DBText,"4010.5",L-BD,39.97797559999976
B0928D,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B0928F,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B09291,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B092A3,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B092A6,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B092A8,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B092D7,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B092D9,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
B0D033,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,9.994493899999938
B1609A,DBText,"L.S. 14",L-SECTION-LSD,9.994493899999911
B1C5C4,MText,"\pxqc;Veren\P102/16-17 (HZ)",DRILL-T,39.99999999999974
B1C6C7,MText,"\pxqc;Veren\P102/16-17 (HZ)",DRILL-T,39.99999999999974
B1C6CD,MText,"Twp. 60",D-TXT,55.96916583999974
B1C6CE,MText,"Twp. 61",D-TXT,55.96916583999974
B1C886,MText,"Twp. 60",D-TXT,55.96916583999974
B1C887,MText,"Twp. 61",D-TXT,55.96916583999974
B1C888,MText,"Twp. 60",D-TXT,55.96916583999974
B1C889,MText,"Twp. 61",D-TXT,55.96916583999974
B1C898,MText,"\pxqc,t5;HWN\P13-4 (HZ)",DRILL-T,39.99999999999974
B1C89B,MText,"\pxqc,t5;HWN\P12-4 (HZ)",DRILL-T,39.99999999999974
B1C89D,MText,"\pxqc;10-4\P (Abd.)",DRILL-T,39.99999999999974
B1C89F,MText,"\pxqc,t5;HWN\P5-4 (HZ)",DRILL-T,39.99999999999974
B1C8A1,MText,"\pxqc,t5;HWN\P13-4 (HZ)",DRILL-T,39.99999999999974
B1C8A3,MText,"\pxqc,t5;HWN\P12-4 (HZ)",DRILL-T,39.99999999999974
B1EE50,MText,"\pxqr;Est. Position\Pby LOC 900715",L-MON,9.99449389999991
B1F041,DBText,"179.15",L-BD,9.994493899999954
B1F04E,MText,"197°56'30''",L-BD,9.994493899999952
B1FBE9,MText,"\pxqr;Est. Position\Pby LOC 900715",L-MON,9.99449389999991
B20469,DBText,"35",T-TIE-T,9.994493899999954
B20677,MText,"\pxqc;43%%D21'15\P46.61 (Tie)",L-BD,9.994493899999952
B206BD,MText,"100m",AUX-BUFFER,9.994493899999954
B206BF,MText,"200m",AUX-BUFFER,9.994493899999954
