Handle,ObjType,TextString,Layer,TextHeight
BDC184,MText,"752.55",T-ELEVATION-T,7.9999999999999964
BDC185,MText,"752.56",T-ELEVATION-T,7.9999999999999964
BDC186,MText,"752.56",T-ELEVATION-T,7.9999999999999964
BDC187,MText,"752.57",T-ELEVATION-T,7.9999999999999964
BDC188,MText,"752.39",T-ELEVATION-T,7.9999999999999964
BDC189,MText,"752.26",T-ELEVATION-T,7.9999999999999964
BDC18A,MText,"752.11",T-ELEVATION-T,7.9999999999999964
BDC18B,MText,"751.87",T-ELEVATION-T,7.9999999999999964
BDC18C,MText,"751.73",T-ELEVATION-T,7.9999999999999964
BDC18D,MText,"752.11",T-ELEVATION-T,7.9999999999999964
BDC18E,MText,"751.58",T-ELEVATION-T,7.9999999999999964
BDC18F,MText,"754.26",T-ELEVATION-T,7.9999999999999964
BDC190,MText,"753.01",T-ELEVATION-T,7.9999999999999964
BDC191,MText,"752.33",T-ELEVATION-T,7.9999999999999964
BDC192,MText,"752.33",T-ELEVATION-T,7.9999999999999964
BDC193,MText,"752.39",T-ELEVATION-T,7.9999999999999964
BDC194,MText,"752.50",T-ELEVATION-T,7.9999999999999964
BDC195,MText,"752.53",T-ELEVATION-T,7.9999999999999964
BDC196,MText,"752.55",T-ELEVATION-T,7.9999999999999964
BDC197,MText,"752.59",T-ELEVATION-T,7.9999999999999964
BDC198,MText,"752.55",T-ELEVATION-T,7.9999999999999964
BDC199,MText,"752.58",T-ELEVATION-T,7.9999999999999964
BDC19A,MText,"752.56",T-ELEVATION-T,7.9999999999999964
BDC19B,MText,"752.50",T-ELEVATION-T,7.9999999999999964
BDC19C,MText,"752.46",T-ELEVATION-T,7.9999999999999964
BDC19D,MText,"752.39",T-ELEVATION-T,7.9999999999999964
BDC19E,MText,"752.27",T-ELEVATION-T,7.9999999999999964
BDC19F,MText,"752.15",T-ELEVATION-T,7.9999999999999964
BDC1A0,MText,"751.97",T-ELEVATION-T,7.9999999999999964
BDC1A1,MText,"751.81",T-ELEVATION-T,7.9999999999999964
BDC1A2,MText,"751.72",T-ELEVATION-T,7.9999999999999964
BDC1A3,MText,"754.23",T-ELEVATION-T,7.9999999999999964
BDC1A4,MText,"753.06",T-ELEVATION-T,7.9999999999999964
BDC1A5,MText,"752.30",T-ELEVATION-T,7.9999999999999964
BDC1A6,MText,"752.33",T-ELEVATION-T,7.9999999999999964
BDC1A7,MText,"752.36",T-ELEVATION-T,7.9999999999999964
BDC1A8,MText,"752.50",T-ELEVATION-T,7.9999999999999964
BDC1A9,MText,"752.51",T-ELEVATION-T,7.9999999999999964
BDC1AA,MText,"752.51",T-ELEVATION-T,7.9999999999999964
BDC1AB,MText,"752.52",T-ELEVATION-T,7.9999999999999964
BDC1AC,MText,"752.52",T-ELEVATION-T,7.9999999999999964
BDC1AD,MText,"752.54",T-ELEVATION-T,7.9999999999999964
BDC1AE,MText,"752.52",T-ELEVATION-T,7.9999999999999964
BDC1AF,MText,"752.47",T-ELEVATION-T,7.9999999999999964
BDC1B0,MText,"752.45",T-ELEVATION-T,7.9999999999999964
BDC1B1,MText,"752.38",T-ELEVATION-T,7.9999999999999964
BDC1B2,MText,"752.27",T-ELEVATION-T,7.9999999999999964
BDC1B3,MText,"752.12",T-ELEVATION-T,7.9999999999999964
BDC1B4,MText,"751.98",T-ELEVATION-T,7.9999999999999964
BDC1B5,MText,"751.83",T-ELEVATION-T,7.9999999999999964
BDC1B6,MText,"751.76",T-ELEVATION-T,7.9999999999999964
BDC1B7,MText,"754.37",T-ELEVATION-T,7.9999999999999964
BDC1B8,MText,"753.18",T-ELEVATION-T,7.9999999999999964
BDC1B9,MText,"752.20",T-ELEVATION-T,7.9999999999999964
BDC1BA,MText,"752.28",T-ELEVATION-T,7.9999999999999964
BDC1BB,MText,"752.29",T-ELEVATION-T,7.9999999999999964
BDC1BC,MText,"752.47",T-ELEVATION-T,7.9999999999999964
BDC1BD,MText,"752.44",T-ELEVATION-T,7.9999999999999964
BDC1BE,MText,"752.47",T-ELEVATION-T,7.9999999999999964
BDC1BF,MText,"752.48",T-ELEVATION-T,7.9999999999999964
BDC1C0,MText,"752.48",T-ELEVATION-T,7.9999999999999964
BDC1C1,MText,"752.49",T-ELEVATION-T,7.9999999999999964
BDC1C2,MText,"752.32",T-ELEVATION-T,7.9999999999999964
BDC1C3,MText,"752.25",T-ELEVATION-T,7.9999999999999964
BDC1C4,MText,"752.15",T-ELEVATION-T,7.9999999999999964
BDC1C5,MText,"752.11",T-ELEVATION-T,7.9999999999999964
BDC1C6,MText,"752.00",T-ELEVATION-T,7.9999999999999964
