Handle,ObjType,TextString,Layer,TextHeight
BD5684,MText,"L.S. 1",L-SECTION-LSD,9.999999999999966
BD5685,MText,"\pxqr;L.S. 2",L-SECTION-LSD,9.999999999999966
BD5687,MText,"L.S. 8",L-SECTION-LSD,9.999999999999966
BD5688,MText,"\pxqr;L.S. 7",L-SECTION-LSD,9.999999999999966
BD910E,MText,"Twp. 43",D-TXT,13.999999999999947
BD910F,MText,"Twp. 44",D-TXT,13.999999999999947
BD9129,MText,"Rge. 7",D-TXT,13.999999999999948
BD912A,MText,"Rge. 6",D-TXT,13.999999999999948
BD9BBD,MText,"\pxqc;Canlin\P6-5",DRILL-T,9.999999999999966
BDA542,MText,"\pxqc;Canlin\P7-6",DRILL-T,9.999999999999966
BDA547,MText,"\pxqc;Harvest\P2-1 (Surface)\PMSL 050057",F-WS-T,9.999999999999966
BDAF2A,MText,"\pxi-2,l3,t3;HWY 22",L-TITLEDB-T,9.999999999999966
BDB90B,MText,"\pxqc;Harvest\PRiser Site\PPIL 050039",F-WS-T,9.999999999999966
BDF636,DBText,"Government Road Allowance",L-ROAD-T,9.999999999999968
BDF637,DBText,"(Undeveloped)",T-TEXT,9.999999999999968
BE15F7,MText,"\pxqr;Fd.I. Mp.\PE.1/4 6",L-MON,9.997066899999965
BE33D9,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.999999999999966
BE33DA,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.999999999999966
BE33DB,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.999999999999966
BE33DC,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.999999999999966
BE5BA8,MText,"\pxqr;Fd.I.\PPit. M.\PE.1/4 1",L-MON,9.999999999999966
BE5BA9,MText,"\pxqr;Fd.I.\PPit. M.\PN.E. 36",L-MON,9.999999999999966
BE6FF8,DBText,"Government Road Allowance",L-ROAD-T,9.999999999999968
BE6FFA,DBText,"(Undeveloped)",T-TEXT,9.999999999999968
BEA335,DBText,"80.0",L-BD,11.995817400000032
BEB6EF,MText,"\pxqr;Fd.I.\Pc.s.",L-MON,9.999999999999966
BEB6F0,MText,"\pxql;Fd.I.\Pc.s.",L-MON,9.999999999999966
BF1037,MText,"(5m Medium Grade Gravel)",T-TEXT,9.999999999999966
BF2A19,DBText,"Well Site = 1.913 ha  4.73 Ac.",L-AREAREQUIRED,10.996734099999971
BF2A1A,DBText,"Access Road = 0.031 ha  0.07 Ac.",L-AREAWORK,10.996734099999971
BF2A1B,MText,"S.E.1/4 Sec. 1-44-7-W.5M.",C-SYMBOL,19.99406199999994
BF4851,DBText,"323.46",L-BD,9.997030999999971
BF4852,DBText,"103°04'30''",L-BD,9.997030999999971
BF4853,DBText,"291.25",L-BD,9.99703099999997
BF4854,DBText,"103°04'30''",L-BD,9.99703099999997
BF76DC,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;100m FNC Buffer}",P-BUFFER-T,10.000000000000048
C02C30,MText,"\pxqc;Harvest\P6-5",DRILL-T,29.9999999999999
C02C32,MText,"\pxqc;Harvest\P7-6",DRILL-T,29.9999999999999
C02C37,MText,"\pxqc;Harvest\P2-1 ",DRILL-T,29.9999999999999
C02C4F,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C02C50,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C02C51,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C02C53,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C03E06,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C03E07,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C03E08,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C03E0A,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C03E0C,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C03E0D,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C03E0E,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C03E10,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C03E12,MText,"\pxql;L.S. 3",L-SECTION-LSD,29.991092999999907
C03E14,MText,"\pxqr;L.S. 4",L-SECTION-LSD,29.991092999999907
C03E16,MText,"\pxql;L.S. 6",L-SECTION-LSD,29.991092999999907
C03E18,MText,"\pxqr;L.S. 5",L-SECTION-LSD,29.991092999999907
C03E1A,MText,"\pxql;L.S. 3",L-SECTION-LSD,29.991092999999907
C03E1C,MText,"\pxqr;L.S. 4",L-SECTION-LSD,29.991092999999907
C03E1E,MText,"\pxql;L.S. 6",L-SECTION-LSD,29.991092999999907
C03E20,MText,"\pxqr;L.S. 5",L-SECTION-LSD,29.991092999999907
C0B6C9,DBText,"251.46",L-BD,9.997030999999978
C0B6CA,DBText,"10''",L-BD,9.997030999999978
C0B6CD,DBText,"130.00",L-BD,9.997030999999978
C0B6CE,DBText,"17'",L-BD,9.997030999999978
C0B6CF,DBText,"427.81",L-BD,9.997030999999978
C0B6D0,DBText,"178°",L-BD,9.997030999999978
C0C01C,MText,"Rge. 7",D-TXT,13.995843399999968
C0C01D,MText,"Rge. 6",D-TXT,13.995843399999968
C0C13E,DBText,"Government Road Allowance",L-ROAD-T,9.997030999999978
C0C153,MText,"5m Medium \PGrade Gravel",T-TEXT,9.997030999999978
C0C154,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.997030999999978
C0C156,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.997030999999978
C0C158,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.997030999999978
C0C15A,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;20cm Poplar, Spruce & Pine}",T-BUSH-T,9.997030999999978
C0C1C8,DBText,"251.46",L-BD,9.997030999999978
C0C1C9,DBText,"10''",L-BD,9.997030999999978
C0C1CA,DBText,"130.00",L-BD,9.997030999999978
C0C1CB,DBText,"17'",L-BD,9.997030999999978
C0C1CC,DBText,"427.81",L-BD,9.997030999999978
C0C1CD,DBText,"178°",L-BD,9.997030999999978
C0CB22,DBText,"291.25",L-BD,9.997030999999978
C0CB23,DBText,"103°",L-BD,9.997030999999978
C0CB24,DBText,"323.46",L-BD,9.997030999999978
C0CB25,DBText,"30''",L-BD,9.997030999999978
C0CB26,DBText,"04'",L-BD,9.997030999999978
C0D3D8,MText,"15.50",L-BD,9.997030999999978
C0DE33,MText,"Culvert\P(0.5m)",T-TEXT,9.997030999999978
C0EF5A,DBText,"6m High Grade Gravel",T-TEXT,9.996514500000032
C0F966,MText,"100m",AUX-BUFFER,9.99177756020942
C10236,DBText,"83.3",T-TIE-T,9.996514500000032
C102DF,DBText,"50.0",L-BD,11.995817400000032
C102E1,DBText,"134.45",L-BD,9.997030999999978
C102E2,DBText,"103°04'30''",L-BD,9.997030999999978
C102E3,DBText,"164.32",L-BD,9.997030999999978
C102E4,DBText,"358°17'10''",L-BD,9.997030999999978
C102E7,DBText,"130.00",L-BD,9.997030999999978
C102E8,DBText,"268°17'10''",L-BD,9.997030999999978
C10C77,DBText,"11.4",T-TIE-T,9.996514500000032
C114E0,MText,"\pxql;Fd.I.",L-MON,9.999999999999966
C159C3,MText,"\A1;20.00 A/R",P-TXT,9.997030999999982
C159ED,MText,"\A1;\A1;20.00 A/R",P-TXT,9.997030999999982
C16F49,MText,"\A1;W/C 1-5 (HZ)",P-TXT,9.997030999999982
C1A82D,MText,"%%P350m",0,9.997030999999982
C1A82F,MText,"%%P350m",0,9.997030999999982
C1A831,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;LINE OF SIGH\T1.55;T}",0,9.997030999999982
C1D8C6,DBText,"267.07 (Tie)",L-TIE-T,9.997030999999986
C1D8C7,DBText,"323°41'50''",L-TIE-T,9.997030999999986
C1E13B,DBText,"267.07 (Tie)",L-TIE-T,9.997030999999984
C1E13C,DBText,"323°41'50''",L-TIE-T,9.997030999999984
C1EA03,MText,"Twp. 43",D-TXT,41.99999999999985
C1EA04,MText,"Twp. 44",D-TXT,41.99999999999985
C1EA05,MText,"Twp. 43",D-TXT,41.99999999999985
C1EA06,MText,"Twp. 44",D-TXT,41.99999999999985
C1EA07,MText,"Rge. 7",D-TXT,34.98960849999994
C1EA08,MText,"Rge. 6",D-TXT,34.98960849999994
C32A02,DBText,"15.0",L-BD,11.995817400000032
C32A05,MText,"\A1;W/C 8-5 (HZ)",P-TXT,9.997030999999982
C3317A,DBText,"358.9",L-BD,9.997030999999993
C3317B,DBText,"134°06'",L-BD,9.997030999999993
C3317C,DBText,"272.3",L-BD,9.997030999999993
C3317D,DBText,"65°00'",L-BD,9.997030999999993
C33200,DBText,"358.9",L-BD,9.997030999999993
C33201,DBText,"134°06'",L-BD,9.997030999999993
C33202,DBText,"272.3",L-BD,9.997030999999993
C33203,DBText,"65°00'",L-BD,9.997030999999993
C34206,MText,"\pxqc;Harvest\P6-5",DRILL-T,29.9999999999999
C34208,MText,"\pxqc;Harvest\P7-6",DRILL-T,29.9999999999999
C3420B,MText,"\pxqc;Harvest\P2-1 ",DRILL-T,29.9999999999999
C3420F,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C34210,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C34211,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C34213,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C34218,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C34219,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C3421A,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C3421C,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C3421E,MText,"L.S. 1",L-SECTION-LSD,29.9999999999999
C3421F,MText,"L.S. 8",L-SECTION-LSD,29.9999999999999
C34220,MText,"\pxqr;L.S. 2",L-SECTION-LSD,29.9999999999999
C34222,MText,"\pxqr;L.S. 7",L-SECTION-LSD,29.9999999999999
C34224,MText,"\pxql;L.S. 3",L-SECTION-LSD,29.991092999999907
C34226,MText,"\pxqr;L.S. 4",L-SECTION-LSD,29.991092999999907
C34228,MText,"\pxql;L.S. 6",L-SECTION-LSD,29.991092999999907
C3422A,MText,"\pxqr;L.S. 5",L-SECTION-LSD,29.991092999999907
C3422C,MText,"\pxql;L.S. 3",L-SECTION-LSD,29.991092999999907
C3422E,MText,"\pxqr;L.S. 4",L-SECTION-LSD,29.991092999999907
C34230,MText,"\pxql;L.S. 6",L-SECTION-LSD,29.991092999999907
C34232,MText,"\pxqr;L.S. 5",L-SECTION-LSD,29.991092999999907
C34234,MText,"Twp. 43",D-TXT,41.99999999999985
C34235,MText,"Twp. 44",D-TXT,41.99999999999985
C34236,MText,"Twp. 43",D-TXT,41.99999999999985
C34237,MText,"Twp. 44",D-TXT,41.99999999999985
C34238,MText,"Rge. 7",D-TXT,34.98960849999994
C34239,MText,"Rge. 6",D-TXT,34.98960849999994
C351F5,DBText,"2970.8",L-BD,9.997030999999993
C351F6,DBText,"88°13'",L-BD,9.997030999999993
C351F7,DBText,"2969.5",L-BD,9.997030999999993
C351F8,DBText,"88°13'",L-BD,9.997030999999993
C351F9,DBText,"358.9",L-BD,29.991092999999978
C351FA,DBText,"134°06'",L-BD,29.991092999999978
C351FB,DBText,"2970.8",L-BD,29.991092999999978
